2,-133598002
2,-119197889
2,-114771591
2,-99533321
2,-94280406
2,-82918230
2,-82917222
2,-58546432
2,-49483017
2,-41848427
2,-41847880
2,-20846715
2,32082853
2,36790169
2,43487753
2,52056157
2,66855632
2,66855805
2,66857049
2,69834334
2,74120844
2,93146719
2,102152773
2,117862449
2,125882186
2,128901996
2,149932796
2,151150966
2,156223064
2,166988464
2,168764122
2,173275969
2,180569696
2,185845008
2,187750268
2,199842241
2,199842423
2,219197481
2,229416085
2,229690003
2,255114104
2,259798343
2,280756509
2,282767737
2,291861196
2,305645083
2,308130235
2,308493807
2,312195275
2,320662618
2,344064989
2,373670369
2,375049133
2,375050643
2,400837230
2,420524315
2,429580360
2,434333600
2,436400639
2,436401774
2,442033883
2,448066023
2,448066444
2,471441477
2,475068441
2,478735081
2,485831487
2,485833431
2,486305660
2,487675301
2,494662028
2,497474947
2,501006615
2,518395288
2,521227055
2,522370369
2,531395475
2,546006119
2,557231584
2,558250982
2,565419691
2,565420734
2,565420875
2,585058203
2,586827011
2,592864990
2,600976442
2,600977806
2,600982743
2,608745363
2,624439047
2,624865841
2,631592677
2,633119235
2,641859305
2,651382583
2,658064343
2,658065120
2,669326984
2,690832085
2,696730812
2,711735105
2,716118980
2,730989148
2,742144872
2,754158994
2,759988092
2,779226766
2,779382261
2,789294544
2,797215055
2,799812326
2,806337944
2,809786060
2,819856239
2,820762794
2,827871549
2,846220397
2,850272790
2,862955198
2,873238474
2,873836981
2,893685280
2,909394208
2,952704786
2,957325252
2,964092721
2,973435239
2,973556108
2,973557840
2,977399078
2,991304243
2,999222416
2,999223236
2,1003151337
2,1015608875
2,1023941996
2,1044210516
2,1074762063
2,1123176467
2,1141919241
2,1144799867
2,1158733953
2,1164014196
2,1164976895
2,1170112394
2,1172642640
2,1172643017
2,1177095341
2,1181019517
2,1198226820
2,1200509712
2,1231321121
2,1231321903
2,1242247867
2,1251152900
2,1254116660
2,1263871696
2,1264798469
2,1265618553
2,1265893228
2,1266491976
2,1279000871
2,1279001562
2,1279001695
2,1291606157
2,1301100571
2,1308786265
2,1309482564
2,1310744055
2,1310745460
2,1317851705
2,1335763660
2,1344356363
2,1349687981
2,1408708120
2,1417499283
2,1424424134
2,1425004163
2,1433534976
2,1449240142
2,1469050791
2,1482945747
2,1487889113
2,1504511890
2,1512059608
2,1514824307
2,1529794675
2,1542082935
2,1548813584
2,1551815386
2,1554849661
2,1573062132
2,1615016618
2,1626406847
2,1629492428
2,1685179855
2,1687146784
2,1692950055
2,1694482711
2,1697704121
2,1710092202
2,1727690115
2,1733656405
2,1733656965
2,1733730968
2,1735532228
2,1737275098
2,1740211705
2,1740379123
2,1742155124
2,1742155412
2,1742155790
2,1765972716
2,1778440778
2,1811621022
2,1813199069
2,1815495289
2,1816019273
2,1816019737
2,1839282935
2,1840234393
2,1840234580
2,1844653353
2,1844653904
2,1852895614
2,1901018764
2,1901020265
2,1901715567
2,1915098747
2,1917989202
2,1922923778
2,1930811591
2,1951237146
2,1965413712
2,1976637958
2,1986816809
2,1996457620
2,2008571828
2,2017037853
2,2019802597
2,2029604028
2,2033683776
2,2034838611
2,2034839818
2,2034923214
2,2055883206
2,2059582464
2,2060931889
2,2064294120
2,2106064642
2,2119394328
2,2131051725
2,2137795249
2,2137853253
2,2137853976
2,2139376354
2,2139376903
2,2142447260
2,2145181138
2,-2117044696
2,-2080616921
2,-2078234657
2,-2067286362
2,-2063113490
2,-2053370411
2,-2053368819
2,-2043269159
2,-2019201170
2,-2014853587
2,-2007453454
2,-1992761807
2,-1988249087
2,-1978787058
2,-1947418031
2,-1941093667
2,-1933419088
2,-1929298380
2,-1928936175
2,-1924642284
2,-1913798756
2,-1854717602
2,-1854716863
2,-1854716705
2,-1850396502
2,-1846289137
2,-1842806661
2,-1820702157
2,-1795772141
2,-1795230274
2,-1772067613
2,-1769744672
2,-1768219143
2,-1765614347
2,-1765613259
2,-1761340290
2,-1757733274
2,-1751716058
2,-1751714135
2,-1746247576
2,-1735316906
2,-1687234311
2,-1681810628
2,-1675336005
2,-1666214568
2,-1665507234
2,-1659572385
2,-1659571489
2,-1649753221
2,-1649399274
2,-1647360831
2,-1624647556
2,-1624646705
2,-1623676829
2,-1620528253
2,-1620526577
2,-1576187758
2,-1571752707
2,-1568993875
2,-1560276499
2,-1553870762
2,-1542136426
2,-1540519519
2,-1529935885
2,-1523991283
2,-1523965757
2,-1506394160
2,-1493910253
2,-1493907691
2,-1483232491
2,-1440875193
2,-1424519838
2,-1423848450
2,-1418477552
2,-1418476754
2,-1409916130
2,-1377240536
2,-1377240412
2,-1368743532
2,-1366495711
2,-1350064143
2,-1337611044
2,-1327174586
2,-1319002059
2,-1299291013
2,-1279021933
2,-1269110685
2,-1257055023
2,-1257054918
2,-1256400542
2,-1253164797
2,-1236686723
2,-1235276475
2,-1233564541
2,-1229385593
2,-1211570005
2,-1210701089
2,-1205122627
2,-1205121723
2,-1203827432
2,-1191016530
2,-1183058493
2,-1162079787
2,-1161312987
2,-1154835120
2,-1147775965
2,-1143276567
2,-1119259292
2,-1108464405
2,-1105912413
2,-1102452332
2,-1102336778
2,-1087825854
2,-1082900013
2,-1077251787
2,-1041298408
2,-1040016659
2,-1030179091
2,-1023170650
2,-1022257191
2,-991276659
2,-991275998
2,-967469598
2,-966557884
2,-956947952
2,-938654770
2,-934414887
2,-932562209
2,-927613961
2,-921784403
2,-916332593
2,-905557415
2,-886719337
2,-866755117
2,-857660141
2,-853992513
2,-815661881
2,-789311545
2,-773724515
2,-773724330
2,-756230506
2,-756229354
2,-753125847
2,-742535147
2,-741371741
2,-741371567
2,-741370543
2,-740467024
2,-731253506
2,-714989939
2,-711219206
2,-698568785
2,-680154268
2,-661612318
2,-655424921
2,-655423990
2,-636434283
2,-621636269
2,-619486666
2,-612281475
2,-610353699
2,-604532578
2,-585307346
2,-585307020
2,-585305972
2,-558671305
2,-541083127
2,-538477007
2,-517350783
2,-509534383
2,-500441266
2,-500439795
2,-498383794
2,-482208672
2,-460702345
2,-459995275
2,-459994578
2,-459385694
2,-458378400
2,-394795913
2,-394795617
2,-379228153
2,-350924062
2,-350923878
2,-341827219
2,-314101941
2,-306816231
2,-305221750
2,-304217757
2,-304217053
2,-303252132
2,-303249409
2,-298545458
2,-295846138
2,-290429462
2,-285824210
2,-271824974
2,-249473486
2,-249473353
2,-249472038
2,-245687131
2,-241267883
2,-241267735
2,-235413541
2,-231832502
2,-231831266
2,-231206965
2,-231206706
2,-231204981
2,-224615376
2,-203315228
2,-202160671
2,-199612959
2,-187172238
2,-187171739
2,-178770225
2,-163930086
2,-145826510
2,-122093420
2,-90239341
2,-69588399
2,-65442582
2,-65441007
2,-64342523
2,-52903772
2,-52876178
2,-52875872
2,-52874271
2,-33029026
2,-12638136
2,2392682
2,2393022
2,45494757
2,47742573
2,58005780
2,58493884
2,60023324
2,63123958
2,73708173
2,83721577
2,86813315
2,120500634
2,125939208
2,155146009
2,155146969
2,161314558
2,165590159
2,177250571
2,177522576
2,179576963
2,189514915
2,204037874
2,215232464
2,215233478
2,215233949
2,238446581
2,245298626
2,273659436
2,302707375
2,316446831
2,320492505
2,331629692
2,331630543
2,353885666
2,363543983
2,370250343
2,374917427
2,378518065
2,381052673
2,382395601
2,382396610
2,386332230
2,386332459
2,386332637
2,386334493
2,394344226
2,394738494
2,394738650
2,413757076
2,425411283
2,427641721
2,435873362
2,441412178
2,441961393
2,452345916
2,460014772
2,462496414
2,462498767
2,475000846
2,476738094
2,492835281
2,497933615
2,497933995
2,501131015
2,515394136
2,520684481
2,545406249
2,558192149
2,558192451
2,559146647
2,584336529
2,586117714
2,586118488
2,595439139
2,595886754
2,603854719
2,606949500
2,609036311
2,615025193
2,615025363
2,618555654
2,632044185
2,632044386
2,632125986
2,632126762
2,643622385
2,654525203
2,691623644
2,707167710
2,713684015
2,769169073
2,769424599
2,777013202
2,788878198
2,789514463
2,797730993
2,803341375
2,809538731
2,825960143
2,826140088
2,852661352
2,859193139
2,860401030
2,877152380
2,889520987
2,917546616
2,947077591
2,949618397
2,957744381
2,970350715
2,972688533
2,974165707
2,982618092
2,984078809
2,990671345
2,1010867269
2,1018760436
2,1028742337
2,1032575893
2,1032578113
2,1035864303
2,1037537051
2,1059706732
2,1062868169
2,1087083985
2,1090383021
2,1090384419
2,1103011875
2,1126201345
2,1135719033
2,1143131524
2,1152178462
2,1203910470
2,1213512108
2,1213571214
2,1217768937
2,1225501371
2,1243914483
2,1256075978
2,1259502883
2,1259503895
2,1262053705
2,1274009373
2,1288787707
2,1295987485
2,1296005963
2,1302220919
2,1310168624
2,1328616474
2,1335585420
2,1336737256
2,1351038290
2,1355173255
2,1373928024
2,1374871922
2,1383674786
2,1385927272
2,1388541601
2,1407553964
2,1418872132
2,1426294826
2,1430630197
2,1434975563
2,1440409818
2,1442032317
2,1443554278
2,1446001275
2,1446200889
2,1452836066
2,1492811449
2,1492813862
2,1494185150
2,1505390098
2,1511056962
2,1511058565
2,1511425292
2,1525759997
2,1540929077
2,1550397700
2,1551561682
2,1560349409
2,1564684642
2,1584050765
2,1597469272
2,1617590002
2,1620190046
2,1633976413
2,1633977519
2,1633978043
2,1633978144
2,1676458210
2,1676459920
2,1679249082
2,1679490590
2,1691380002
2,1693325355
2,1700964686
