2,1431562508
2,1431564333
2,1432253499
2,1433448233
2,1433448768
2,1433448941
2,1433907193
2,1434709099
2,1435186539
2,1435668013
2,1436570479
2,1437988322
2,1438166464
2,1439162002
2,1439418837
2,1440824775
2,1442399316
2,1443319901
2,1444877702
2,1446959387
2,1447322275
2,1447323158
2,1451230170
2,1451666606
2,1453029491
2,1455077134
2,1456720522
2,1458534198
2,1460972566
2,1461427733
2,1461881812
2,1465141284
2,1465143121
2,1465416938
2,1466964776
2,1467410954
2,1467468034
2,1467581262
2,1471833621
2,1474017080
2,1474165825
2,1474246114
2,1474259894
2,1474576071
2,1474976216
2,1475665477
2,1475666824
2,1475850965
2,1476447962
2,1477278294
2,1478020026
2,1479411250
2,1479745029
2,1480138256
2,1480399950
2,1480487694
2,1481604071
2,1482075291
2,1483356404
2,1484122976
2,1485782661
2,1485783053
2,1486912440
2,1487385679
2,1487448346
2,1487717645
2,1488220351
2,1488221732
2,1488609221
2,1489039003
2,1489040126
2,1492895265
2,1493704897
2,1494311468
2,1494360135
2,1495017891
2,1495129577
2,1495131126
2,1498849303
2,1499352689
2,1499890812
2,1500809444
2,1502456329
2,1502528519
2,1502550283
2,1503104174
2,1503525280
2,1504056330
2,1504056688
2,1504057198
2,1504305614
2,1504593253
2,1505293545
2,1506619233
2,1506920152
2,1507106991
2,1507498712
2,1507852148
2,1507852470
2,1507963669
2,1508289571
2,1509361784
2,1509985418
2,1511343442
2,1514168490
2,1514290766
2,1514434637
2,1514753281
2,1515869685
2,1515871622
2,1516566145
2,1517099974
2,1518070365
2,1518579543
2,1519217140
2,1520108770
2,1520363229
2,1520456094
2,1520456791
2,1521271805
2,1522615133
2,1522615712
2,1522617358
2,1522725330
2,1524562017
2,1525239559
2,1528919190
2,1530403590
2,1530764906
2,1533097229
2,1533917400
2,1534277026
2,1534848482
2,1535494767
2,1538396928
2,1540191514
2,1540384941
2,1541652482
2,1541831251
2,1542294187
2,1542597063
2,1542812014
2,1543928629
2,1545497970
2,1546358724
2,1546359715
2,1547014318
2,1548322720
2,1549390754
2,1549413459
2,1549792690
2,1550979125
2,1551222041
2,1551835067
2,1553283313
2,1554103764
2,1554774103
2,1556046177
2,1558357861
2,1558358761
2,1558370361
2,1558838157
2,1559109718
2,1559417342
2,1561459015
2,1562380814
2,1562426934
2,1563244888
2,1564648961
2,1564651186
2,1564827856
2,1565425630
2,1565447307
2,1565750047
2,1565752546
2,1566046418
2,1566592366
2,1566883798
2,1567025577
2,1567408357
2,1568366536
2,1569126426
2,1569263603
2,1569572558
2,1570379714
2,1570683388
2,1571257656
2,1571620077
2,1573198927
2,1573445162
2,1573775041
2,1574252733
2,1576063042
2,1577847949
2,1586849607
2,1588033985
2,1588514253
2,1588642155
2,1588643022
2,1588643339
2,1589223756
2,1590054226
2,1592073482
2,1596433018
2,1596782153
2,1597733031
2,1598182626
2,1598349499
2,1598350124
2,1598350258
2,1598350500
2,1598350836
2,1598351595
2,1598351960
2,1598646461
2,1602285506
2,1602535324
2,1602614314
2,1602878021
2,1603173670
2,1603427082
2,1604747434
2,1605266086
2,1605624657
2,1608042421
2,1608177342
2,1609634509
2,1611240638
2,1611882463
2,1613357013
2,1613747166
2,1614046446
2,1614287540
2,1615981354
2,1616146695
2,1618042924
2,1618169997
2,1618559263
2,1619379990
2,1619421098
2,1622352698
2,1623095285
2,1623137713
2,1623507469
2,1623508334
2,1624159599
2,1625608392
2,1625658398
2,1627696488
2,1627697952
2,1629872702
2,1630275942
2,1631339418
2,1633086288
2,1635213998
2,1636124832
2,1636532262
2,1636533011
2,1637400478
2,1637553770
2,1638157005
